Agency,Agency_Type,Dist_Channel,Prod_Name,Claim,Duration,Destination,Net_Sales,Commission,Age
7,1,1,1,0,10,OTHERS,27,0,36
7,1,1,1,0,7,26,50,0,36
7,1,1,1,0,42,26,37,0,36
7,1,1,1,0,11,129,32,0,36
7,1,1,1,0,12,26,36,0,36
7,1,1,1,0,16,OTHERS,27,0,36
7,1,1,1,0,16,79,20,0,36
7,1,1,1,0,53,53,20,0,32
7,1,1,1,0,73,129,21,0,36
7,1,1,1,0,45,129,21,0,36
7,1,1,1,0,73,53,22,0,50
7,1,1,1,0,56,OTHERS,27,0,36
7,1,1,1,0,5,26,74,0,36
7,1,1,1,0,18,OTHERS,20,0,36
7,1,1,1,0,10,OTHERS,62,0,36
7,1,1,1,0,8,OTHERS,25,0,36
7,1,1,1,0,17,OTHERS,27,0,36
7,1,1,1,0,7,OTHERS,86,0,36
7,1,1,1,0,63,OTHERS,75,0,36
7,1,1,1,0,13,26,60,0,36
7,1,1,1,0,18,OTHERS,20,0,39
7,1,1,1,0,13,26,35,0,36
7,1,1,1,0,24,OTHERS,39,0,36
7,1,1,1,0,8,79,20,0,36
7,1,1,1,0,50,OTHERS,75,0,36
7,1,1,1,0,9,129,25,0,36
7,1,1,1,0,69,OTHERS,28,0,36
7,1,1,1,0,34,OTHERS,94,0,36
7,1,1,1,0,35,56,37,0,36
7,1,1,1,0,46,OTHERS,34,0,36
7,1,1,1,0,44,129,34,0,36
7,1,1,1,0,6,OTHERS,27,0,36
7,1,1,1,0,8,129,20,0,36
7,1,1,1,0,10,26,0,0,36
7,1,1,1,0,44,140,24,0,37
7,1,1,1,0,15,57,20,0,36
7,1,1,1,0,4,79,20,0,43
7,1,1,1,0,22,OTHERS,67,0,36
7,1,1,10,0,5,79,10,0,36
7,1,1,10,0,71,53,62,0,36
7,1,1,10,0,20,OTHERS,69,0,36
7,1,1,10,0,50,118,0,0,36
7,1,1,10,0,19,118,24,0,36
7,1,1,10,0,7,OTHERS,10,0,36
7,1,1,10,0,21,79,11,0,26
7,1,1,10,0,22,OTHERS,71,0,31
7,1,1,10,0,13,26,32,0,36
7,1,1,10,0,7,79,10,0,28
7,1,1,10,0,12,79,10,0,36
7,1,1,10,0,21,140,11,0,38
7,1,1,10,0,34,OTHERS,15,0,36
7,1,1,10,0,5,79,10,0,52
7,1,1,10,0,25,140,80,0,32
7,1,1,10,0,1,26,10,0,36
7,1,1,10,0,34,56,27,0,36
7,1,1,10,0,18,56,80,0,36
7,1,1,10,0,82,OTHERS,24,0,37
7,1,1,10,0,27,79,25,0,33
7,1,1,10,0,51,OTHERS,54,0,36
7,1,1,10,0,31,129,13,0,30
7,1,1,10,0,23,79,10,0,33
7,1,1,10,0,31,118,16,0,36
7,1,1,10,0,1,118,10,0,26
7,1,1,10,0,26,118,16,0,43
7,1,1,10,0,26,79,21,0,25
7,1,1,10,0,13,79,10,0,51
7,1,1,10,0,90,57,10,0,28
7,1,1,10,0,45,102,19,0,36
7,1,1,10,0,3,4,19,0,36
7,1,1,10,0,59,102,16,0,36
7,1,1,10,0,107,OTHERS,45,0,36
7,1,1,10,0,7,118,13,0,36
7,1,1,10,0,1,118,10,0,36
7,1,1,10,0,4,57,13,0,45
7,1,1,10,0,18,OTHERS,17,0,36
7,1,1,10,0,59,OTHERS,52,0,36
7,1,1,10,0,7,57,10,0,36
7,1,1,10,0,9,79,10,0,36
7,1,1,10,0,2,118,32,0,36
7,1,1,10,0,7,53,17,0,36
7,1,1,10,0,31,OTHERS,15,0,36
7,1,1,10,0,18,57,12,0,36
7,1,1,10,0,22,OTHERS,80,0,36
7,1,1,10,0,20,OTHERS,11,0,36
7,1,1,10,0,22,OTHERS,80,0,36
7,1,1,10,0,72,102,19,0,36
7,1,1,10,0,12,53,19,0,36
7,1,1,10,0,10,OTHERS,13,0,36
7,1,1,10,0,50,102,10,0,36
7,1,1,10,0,8,OTHERS,59,0,23
7,1,1,10,0,39,OTHERS,35,0,36
7,1,1,10,0,39,129,10,0,36
7,1,1,10,0,23,140,68,0,26
7,1,1,10,0,27,OTHERS,39,0,27
7,1,1,10,0,4,118,12,0,28
7,1,1,10,0,20,OTHERS,10,0,36
7,1,1,10,0,6,OTHERS,13,0,36
7,1,1,10,0,53,OTHERS,61,0,36
7,1,1,10,0,4,57,19,0,53
7,1,1,10,0,23,4,41,0,36
7,1,1,0,0,3,OTHERS,30,0,36
7,1,1,0,0,12,118,29,0,36
7,1,1,0,0,3,118,65,0,36
7,1,1,0,0,32,4,24,0,36
7,1,1,0,0,9,129,20,0,36
7,1,1,0,0,4,118,31,0,36
8,0,1,25,0,15,56,60,24,36
8,0,1,25,0,47,56,39,15.6,36
8,0,1,25,0,2,56,42,16.8,36
8,0,1,25,0,25,56,31,12.4,36
8,0,1,25,0,5,56,27,78,36
10,1,1,25,0,13,57,48,18.24,48
12,0,1,25,0,8,OTHERS,23,9.2,54
12,0,1,25,0,8,OTHERS,15,6,47
13,0,1,22,0,78,118,6.56,1.84,48
13,0,1,22,0,51,118,14.35,4.02,48
9,0,1,8,0,12,129,30,10.5,51
9,0,1,8,0,75,OTHERS,26,9.1,23
9,0,1,8,0,9,OTHERS,26,9.1,41
9,0,1,8,0,9,OTHERS,22,7.7,36
9,0,1,8,0,3,129,18,6.3,36
9,0,1,8,0,2,79,18,6.3,53
9,0,1,8,0,7,79,18,6.3,53
9,0,1,8,0,11,OTHERS,35,12.25,53
9,0,1,8,0,8,79,0,6.3,29
9,0,1,8,0,25,57,22,7.7,45
9,0,1,8,0,2,129,18,6.3,47
9,0,1,8,0,27,129,30,10.5,40
9,0,1,8,0,11,53,35,12.25,28
9,0,1,8,0,22,57,30,10.5,45
9,0,1,8,0,8,129,18,6.3,38
9,0,1,8,0,8,129,18,6.3,36
9,0,1,8,0,10,79,22,7.7,36
9,0,1,8,0,1,129,18,6.3,25
9,0,1,8,0,10,OTHERS,35,12.25,36
9,0,1,25,0,12,OTHERS,58,20.3,43
9,0,1,25,0,80,OTHERS,27,38.15,29
9,0,1,25,0,32,OTHERS,69,24.15,37
5,1,0,12,0,35,129,29,9.57,26
9,0,1,8,0,33,79,33,11.55,36
3,1,0,12,0,25,26,0,16.5,32
5,1,0,12,0,34,129,29,9.57,36
4,1,0,12,0,22,79,29,9.57,36
1,0,1,2,0,74,102,24.9,8.71,48
1,0,1,2,0,3,102,0,8.56,48
2,0,1,9,0,86,118,74.9,18.73,32
2,0,1,9,0,3,118,27,6.75,39
2,0,1,9,0,10,118,53.25,13.31,29
2,0,1,9,0,9,118,20.25,5.06,31
2,0,1,9,0,15,118,69,17.25,30
2,0,1,9,0,9,118,35.25,8.81,28
2,0,1,17,0,9,118,62.25,15.56,25
2,0,1,17,0,7,118,62.25,15.56,24
2,0,1,17,0,8,118,83,20.75,28
2,0,1,13,0,9,118,89.25,22.31,28
2,0,1,4,0,22,118,27,63.21,30
2,0,1,4,0,22,118,27,50.58,36
6,1,1,16,0,10,129,39.6,23.76,45
6,1,1,16,0,8,79,39.6,23.76,35
6,1,1,16,0,72,4,19.8,11.88,28
6,1,1,16,0,19,140,49.5,29.7,49
6,1,1,16,0,86,4,49.5,29.7,35
6,1,1,16,0,35,140,39.6,23.76,38
6,1,1,16,0,28,129,39.6,23.76,32
6,1,1,16,0,99,4,69.3,41.58,36
6,1,1,16,0,29,140,29.7,17.82,36
6,1,1,16,0,22,79,29.7,17.82,36
6,1,1,16,0,25,79,29.7,17.82,34
6,1,1,16,0,2,OTHERS,19.8,11.88,46
6,1,1,16,0,34,4,29.7,17.82,36
6,1,1,16,0,2,140,19.8,11.88,30
6,1,1,16,0,22,79,49.5,29.7,31
6,1,1,16,0,22,OTHERS,39.6,23.76,42
6,1,1,16,0,22,OTHERS,19.8,11.88,42
6,1,1,16,0,22,OTHERS,49.5,29.7,42
6,1,1,16,0,2,118,19.8,11.88,46
6,1,1,16,0,78,OTHERS,27,59.4,36
6,1,1,16,0,9,79,29.7,17.82,30
6,1,1,16,0,35,79,29.7,17.82,51
6,1,1,16,0,41,129,39.6,23.76,33
6,1,1,16,0,27,79,29.7,17.82,31
6,1,1,16,0,22,4,27,106.92,44
6,1,1,16,0,22,4,27,59.4,42
6,1,1,16,0,2,140,19.8,11.88,31
6,1,1,16,0,22,4,27,59.4,42
6,1,1,16,0,22,4,27,59.4,44
6,1,1,16,0,16,OTHERS,0,47.52,31
7,1,1,1,0,14,26,46,0,36
7,1,1,1,0,54,OTHERS,27,0,36
7,1,1,1,0,12,26,32,0,36
7,1,1,1,0,24,OTHERS,27,0,36
7,1,1,1,0,91,57,20,0,46
7,1,1,1,0,8,26,41,0,36
7,1,1,1,0,4,79,20,0,36
7,1,1,1,0,14,OTHERS,20,0,36
7,1,1,1,0,31,26,45,0,36
7,1,1,1,0,116,OTHERS,55,0,36
7,1,1,1,0,18,57,20,0,36
7,1,1,1,0,22,OTHERS,20,0,36
7,1,1,1,0,22,79,20,0,36
7,1,1,1,0,37,OTHERS,0,0,36
7,1,1,1,0,33,57,20,0,40
7,1,1,1,0,11,OTHERS,42,0,36
7,1,1,1,0,51,118,20,0,51
7,1,1,1,0,22,57,20,0,27
7,1,1,1,0,69,OTHERS,89,0,36
7,1,1,1,0,68,OTHERS,29,0,36
7,1,1,1,0,20,57,20,0,36
7,1,1,1,0,25,129,46,0,36
7,1,1,1,0,7,4,62,0,36
7,1,1,1,0,22,OTHERS,20,0,36
7,1,1,1,0,22,79,20,0,36
7,1,1,1,0,10,OTHERS,28,0,36
7,1,1,1,0,18,OTHERS,45,0,36
7,1,1,1,0,20,OTHERS,23,0,36
7,1,1,1,0,40,118,44,0,36
7,1,1,1,0,19,102,20,0,36
7,1,1,1,0,51,140,27,0,36
7,1,1,1,0,85,118,95,0,36
7,1,1,1,0,12,57,31,0,36
7,1,1,1,0,17,57,47,0,36
7,1,1,10,0,36,56,26,0,36
7,1,1,10,0,28,OTHERS,62,0,36
7,1,1,10,0,6,79,10,0,46
7,1,1,10,0,68,102,72,0,36
7,1,1,10,0,9,118,13,0,53
7,1,1,10,0,24,129,10,0,36
7,1,1,10,0,5,118,13,0,31
7,1,1,10,0,30,129,14,0,36
7,1,1,10,0,10,118,10,0,45
7,1,1,10,0,108,OTHERS,18,0,36
7,1,1,10,0,14,26,26,0,36
7,1,1,10,0,36,129,38,0,30
7,1,1,10,0,22,57,34,0,31
7,1,1,10,0,3,129,27,0,36
7,1,1,10,0,22,OTHERS,19,0,36
7,1,1,10,0,9,56,24,0,36
7,1,1,10,0,107,118,0,0,36
7,1,1,10,0,22,OTHERS,37,0,36
7,1,1,10,0,22,OTHERS,80,0,36
7,1,1,10,0,14,OTHERS,14,0,36
7,1,1,10,0,30,OTHERS,80,0,36
7,1,1,10,0,9,OTHERS,38,0,36
7,1,1,10,0,52,118,11,0,36
7,1,1,10,0,46,OTHERS,51,0,36
7,1,1,10,0,1,57,10,0,23
7,1,1,10,0,22,26,41,0,36
7,1,1,10,0,46,140,35,0,24
7,1,1,10,0,7,OTHERS,12,0,36
7,1,1,10,0,35,OTHERS,10,0,24
7,1,1,10,0,51,OTHERS,82,0,36
7,1,1,10,0,38,26,19,0,36
7,1,1,10,0,4,4,38,0,36
7,1,1,10,0,3,OTHERS,17,0,30
7,1,1,10,0,26,OTHERS,64,0,36
7,1,1,10,0,39,OTHERS,15,0,36
7,1,1,10,0,50,26,27,0,36
7,1,1,10,0,13,140,80,0,30
7,1,1,10,0,25,56,27,0,36
7,1,1,10,0,7,OTHERS,10,0,36
7,1,1,10,0,19,OTHERS,80,0,36
7,1,1,10,0,16,79,10,0,36
7,1,1,10,0,15,OTHERS,17,0,36
7,1,1,10,0,4,79,26,0,36
7,1,1,10,0,23,79,28,0,36
7,1,1,10,0,38,OTHERS,10,0,36
7,1,1,10,0,3,OTHERS,59,0,36
7,1,1,10,0,17,129,23,0,38
7,1,1,10,0,2,56,10,0,36
7,1,1,10,0,8,129,10,0,35
7,1,1,10,0,19,OTHERS,34,0,36
7,1,1,0,0,9,26,20,0,36
7,1,1,0,0,20,26,41,0,36
7,1,1,0,0,1,56,31,0,36
7,1,1,0,0,19,26,43,0,36
7,1,1,0,0,1,140,74,0,34
7,1,1,0,0,11,26,26,0,36
7,1,1,0,0,42,4,24,0,36
7,1,1,0,0,21,118,20,0,36
7,1,1,0,0,33,OTHERS,20,0,36
7,1,1,0,0,8,56,20,0,36
7,1,1,0,0,4,26,27,0,36
7,1,1,0,0,11,118,39,0,36
8,0,1,25,0,64,56,62,24.8,36
8,0,1,25,0,21,56,31,12.4,36
10,1,1,15,0,51,57,29,11.02,48
12,0,1,25,0,0,OTHERS,15,6,24
12,0,1,25,0,6,OTHERS,15,6,32
12,0,1,25,0,6,OTHERS,15,6,36
12,0,1,25,0,29,OTHERS,23,9.2,52
9,0,1,8,0,6,OTHERS,22,7.7,40
9,0,1,8,0,38,129,22,7.7,43
9,0,1,8,0,17,56,22,7.7,46
9,0,1,8,0,22,102,37,12.95,34
9,0,1,8,0,11,129,22,7.7,37
9,0,1,8,0,4,26,22,7.7,47
9,0,1,8,0,10,79,30,10.5,45
9,0,1,8,0,36,26,35,12.25,36
9,0,1,8,0,90,26,44,15.4,36
9,0,1,8,0,3,26,22,7.7,32
9,0,1,8,0,8,79,18,6.3,40
9,0,1,8,0,6,26,26,9.1,51
9,0,1,8,0,2,129,18,6.3,27
9,0,1,25,0,65,140,96,33.6,39
9,0,1,25,0,40,OTHERS,45,15.75,41
9,0,1,25,0,7,129,26,9.1,55
9,0,1,25,0,20,4,45,15.75,40
7,1,0,1,0,79,102,20,0,36
5,1,0,12,0,67,129,29,9.57,51
13,0,0,22,0,18,118,16.91,4.74,36
13,0,0,22,0,22,118,21.14,5.93,36
2,0,1,9,0,6,118,20.25,5.06,36
6,1,1,16,0,101,OTHERS,9.9,5.94,36
6,1,1,16,0,100,OTHERS,29.7,17.82,36
6,1,1,16,0,17,79,29.7,17.82,31
6,1,1,16,0,37,79,39.6,23.76,53
6,1,1,16,0,22,4,27,65.34,36
6,1,1,16,0,52,4,27,59.4,53
6,1,1,16,0,22,OTHERS,49.5,29.7,40
6,1,1,16,0,93,OTHERS,29.7,17.82,31
6,1,1,16,0,72,OTHERS,59.4,35.64,29
6,1,1,16,0,8,79,9.9,5.94,31
6,1,1,16,0,5,79,9.9,5.94,36
6,1,1,16,0,22,4,59.4,35.64,40
6,1,1,16,0,65,OTHERS,19.8,11.88,25
6,1,1,16,0,22,79,29.7,17.82,42
7,1,1,1,0,22,OTHERS,0,0,28
7,1,1,1,0,37,129,21,0,36
7,1,1,1,0,43,OTHERS,82,0,36
7,1,1,1,0,10,OTHERS,27,0,36
7,1,1,1,0,71,26,35,0,36
7,1,1,1,0,103,OTHERS,20,0,36
7,1,1,1,0,12,129,20,0,28
7,1,1,1,0,28,118,57,0,36
7,1,1,1,0,47,OTHERS,27,0,36
7,1,1,1,0,16,26,27,0,36
7,1,1,1,0,3,79,20,0,36
7,1,1,1,0,106,OTHERS,32,0,36
7,1,1,1,0,25,57,63,0,36
7,1,1,1,0,4,79,20,0,36
7,1,1,1,0,6,79,20,0,36
7,1,1,1,0,51,102,20,0,36
7,1,1,1,0,63,OTHERS,38,0,36
7,1,1,1,0,48,57,20,0,50
7,1,1,1,0,15,OTHERS,20,0,36
7,1,1,1,0,48,57,20,0,50
7,1,1,1,0,22,OTHERS,38,0,36
7,1,1,1,0,42,57,27,0,36
7,1,1,1,0,8,79,20,0,48
7,1,1,1,0,30,118,45,0,36
7,1,1,1,0,16,53,28,0,36
7,1,1,10,0,41,102,16,0,36
7,1,1,10,0,9,OTHERS,25,0,36
7,1,1,10,0,108,4,60,0,36
7,1,1,10,0,46,79,12,0,26
7,1,1,10,0,51,OTHERS,51,0,36
7,1,1,10,0,43,57,10,0,40
7,1,1,10,0,90,OTHERS,47,0,36
7,1,1,10,0,23,57,14,0,36
7,1,1,10,0,8,79,16,0,36
7,1,1,10,0,67,OTHERS,0,0,36
7,1,1,10,0,46,56,12,0,36
7,1,1,10,0,10,OTHERS,10,0,36
7,1,1,10,0,6,26,51,0,36
7,1,1,10,0,4,26,10,0,28
7,1,1,10,0,64,102,16,0,36
7,1,1,10,0,108,129,27,0,36
7,1,1,10,0,77,OTHERS,57,0,36
7,1,1,10,0,40,OTHERS,17,0,36
7,1,1,10,0,5,118,10,0,40
7,1,1,10,0,3,140,10,0,36
7,1,1,10,0,1,118,12,0,36
7,1,1,10,0,72,OTHERS,37,0,36
7,1,1,10,0,13,OTHERS,21,0,44
7,1,1,10,0,73,140,80,0,54
7,1,1,10,0,22,140,80,0,54
7,1,1,10,0,2,118,37,0,36
7,1,1,10,0,42,26,13,0,36
7,1,1,10,0,9,OTHERS,0,0,38
7,1,1,10,0,23,OTHERS,21,0,36
7,1,1,10,0,22,118,0,0,36
7,1,1,10,0,6,102,17,0,49
7,1,1,10,0,25,57,10,0,28
7,1,1,10,0,27,56,10,0,36
7,1,1,10,0,27,OTHERS,59,0,36
7,1,1,10,0,10,102,18,0,36
7,1,1,10,0,36,118,42,0,36
7,1,1,10,0,13,79,10,0,36
7,1,1,10,0,100,79,10,0,40
7,1,1,10,0,37,OTHERS,10,0,36
7,1,1,10,0,34,56,13,0,36
7,1,1,10,0,8,79,10,0,36
7,1,1,0,0,8,79,20,0,36
7,1,1,0,0,53,OTHERS,20,0,36
7,1,1,0,0,2,129,20,0,33
7,1,1,0,0,2,OTHERS,20,0,33
7,1,1,0,0,6,118,20,0,36
7,1,1,0,0,4,OTHERS,20,0,36
7,1,1,0,0,2,102,20,0,36
7,1,1,0,0,9,140,34,0,44
7,1,1,0,0,6,140,23,0,49
7,1,1,0,0,25,OTHERS,23,0,36
8,0,1,25,0,25,56,60,24,36
10,1,1,25,0,8,57,22,8.36,48
10,1,1,25,0,37,OTHERS,27,41.42,48
10,1,1,25,0,57,OTHERS,75,28.5,48
12,0,1,25,0,30,OTHERS,31,12.4,31
12,0,1,25,0,12,OTHERS,15,6,36
13,0,1,22,0,20,118,4.12,1.16,48
13,0,1,22,0,77,118,7.92,2.22,48
13,0,1,22,0,114,118,6.69,1.88,48
13,0,1,22,0,49,118,1.98,0.56,48
13,0,1,22,0,48,118,2.76,0.77,48
13,0,1,22,0,106,118,4.42,1.24,48
13,0,1,22,0,15,118,2.45,0.69,48
9,0,1,8,0,28,26,35,12.25,37
9,0,1,8,0,71,OTHERS,35,12.25,29
9,0,1,8,0,7,129,18,6.3,36
9,0,1,8,0,9,53,26,9.1,39
9,0,1,8,0,45,OTHERS,18,6.3,31
9,0,1,8,0,25,26,35,12.25,27
9,0,1,8,0,2,79,18,6.3,42
9,0,1,8,0,8,129,18,6.3,27
9,0,1,8,0,7,79,18,6.3,42
9,0,1,8,0,9,79,18,6.3,36
9,0,1,8,0,40,OTHERS,35,12.25,34
9,0,1,8,0,20,102,18,6.3,35
9,0,1,8,0,12,79,18,6.3,40
9,0,1,8,0,100,129,33,11.55,36
9,0,1,25,0,32,4,83,29.05,52
9,0,1,25,0,4,140,55,19.25,25
3,1,0,12,0,75,129,29,9.57,36
1,0,1,2,0,6,102,39.85,13.95,48
2,0,1,17,0,3,118,25.9,6.47,28
2,0,1,17,0,26,118,76.3,19.07,36
6,1,1,16,0,28,4,49.5,29.7,45
6,1,1,16,0,34,129,0,41.58,31
6,1,1,16,0,13,79,19.8,11.88,47
6,1,1,16,0,22,4,69.3,41.58,30
6,1,1,16,0,31,79,49.5,29.7,27
6,1,1,16,0,54,4,59.4,35.64,42
6,1,1,16,0,7,OTHERS,69.3,41.58,52
6,1,1,16,0,43,4,27,100.98,35
6,1,1,16,0,22,129,29.7,17.82,36
6,1,1,16,0,7,129,0,35.64,31
6,1,1,16,0,10,OTHERS,0,17.82,41
6,1,1,16,0,33,OTHERS,39.6,23.76,36
6,1,1,16,0,28,4,0,17.82,31
6,1,1,16,0,28,4,19.8,11.88,38
6,1,1,16,0,9,129,39.6,23.76,39
6,1,1,16,0,63,79,29.7,17.82,37
6,1,1,16,0,34,OTHERS,69.3,41.58,32
6,1,1,16,0,23,118,0,23.76,53
6,1,1,16,0,23,79,29.7,17.82,31
6,1,1,16,0,99,OTHERS,49.5,29.7,40
6,1,1,16,0,51,OTHERS,27,59.4,28
6,1,1,16,0,13,OTHERS,59.4,35.64,36
7,1,1,1,0,49,56,28,0,36
7,1,1,1,0,29,OTHERS,43,0,36
7,1,1,1,0,46,OTHERS,0,0,36
7,1,1,1,0,35,OTHERS,27,0,36
7,1,1,1,0,36,53,20,0,28
7,1,1,1,0,27,56,54,0,36
7,1,1,1,0,49,OTHERS,27,0,36
7,1,1,1,0,25,56,54,0,36
7,1,1,1,0,22,118,48,0,35
7,1,1,1,0,22,OTHERS,47,0,36
7,1,1,1,0,32,53,21,0,36
7,1,1,1,0,12,129,20,0,40
7,1,1,1,0,97,OTHERS,38,0,36
7,1,1,1,0,13,OTHERS,20,0,36
7,1,1,1,0,57,OTHERS,20,0,36
7,1,1,1,0,7,26,25,0,48
7,1,1,1,0,82,4,72,0,36
7,1,1,1,0,22,129,31,0,36
7,1,1,1,0,83,102,27,0,36
7,1,1,1,0,22,79,20,0,36
7,1,1,1,0,15,129,20,0,36
7,1,1,1,0,83,OTHERS,20,0,36
7,1,1,1,0,6,4,52,0,36
7,1,1,1,0,28,4,73,0,36
7,1,1,1,0,43,53,29,0,36
7,1,1,1,0,91,4,51,0,36
7,1,1,1,0,22,57,23,0,36
7,1,1,1,0,32,56,39,0,36
7,1,1,1,0,49,129,20,0,28
7,1,1,1,0,92,OTHERS,79,0,36
7,1,1,1,0,24,OTHERS,21,0,36
7,1,1,1,0,41,OTHERS,27,0,36
7,1,1,1,0,5,79,22,0,36
7,1,1,1,0,43,129,26,0,36
7,1,1,1,0,7,118,20,0,28
7,1,1,1,0,11,129,20,0,36
7,1,1,1,0,24,OTHERS,94,0,36
7,1,1,1,0,26,129,23,0,38
7,1,1,1,0,9,129,28,0,44
7,1,1,1,0,13,57,20,0,44
7,1,1,1,0,15,56,37,0,36
7,1,1,1,0,64,140,27,0,36
7,1,1,1,0,22,79,20,0,36
7,1,1,1,0,14,57,33,0,36
7,1,1,1,0,14,53,40,0,36
7,1,1,1,0,69,140,27,0,44
7,1,1,1,0,11,OTHERS,36,0,36
7,1,1,1,0,7,102,23,0,29
7,1,1,10,0,102,118,10,0,32
7,1,1,10,0,22,140,64,0,26
7,1,1,10,0,82,OTHERS,26,0,40
7,1,1,10,0,1,129,10,0,36
7,1,1,10,0,35,26,15,0,36
7,1,1,10,0,42,129,11,0,31
7,1,1,10,0,5,OTHERS,80,0,36
7,1,1,10,0,8,OTHERS,80,0,36
7,1,1,10,0,3,57,17,0,38
7,1,1,10,0,10,OTHERS,24,0,36
7,1,1,10,0,51,57,10,0,40
7,1,1,10,0,50,79,21,0,36
7,1,1,10,0,2,OTHERS,24,0,36
7,1,1,10,0,10,OTHERS,10,0,36
7,1,1,10,0,19,56,36,0,36
7,1,1,10,0,50,OTHERS,10,0,36
7,1,1,10,0,45,53,11,0,36
7,1,1,10,0,37,79,10,0,25
7,1,1,10,0,25,118,63,0,36
7,1,1,10,0,44,26,45,0,36
7,1,1,10,0,23,OTHERS,28,0,36
7,1,1,10,0,7,OTHERS,23,0,36
7,1,1,10,0,40,118,22,0,36
7,1,1,10,0,42,26,28,0,36
7,1,1,10,0,65,OTHERS,25,0,36
7,1,1,10,0,3,26,19,0,36
7,1,1,10,0,22,OTHERS,35,0,36
7,1,1,10,0,103,140,16,0,42
7,1,1,10,0,70,118,10,0,36
7,1,1,10,0,5,118,10,0,31
7,1,1,10,0,12,79,10,0,45
7,1,1,10,0,17,57,10,0,45
7,1,1,10,0,34,OTHERS,10,0,36
7,1,1,10,0,8,OTHERS,14,0,36
7,1,1,10,0,12,102,30,0,36
7,1,1,10,0,22,140,80,0,36
7,1,1,10,0,4,129,10,0,36
7,1,1,10,0,22,OTHERS,35,0,36
7,1,1,10,0,5,OTHERS,21,0,36
7,1,1,10,0,21,57,43,0,36
7,1,1,10,0,31,79,10,0,36
7,1,1,10,0,41,140,19,0,36
7,1,1,10,0,7,129,15,0,36
7,1,1,10,0,5,26,24,0,36
7,1,1,10,0,13,57,11,0,37
7,1,1,10,0,26,26,62,0,36
7,1,1,10,0,22,OTHERS,60,0,36
7,1,1,10,0,78,OTHERS,67,0,36
7,1,1,10,0,66,OTHERS,40,0,30
7,1,1,10,0,22,OTHERS,69,0,36
7,1,1,10,0,4,57,22,0,36
7,1,1,10,0,22,OTHERS,74,0,28
7,1,1,10,0,12,OTHERS,17,0,36
7,1,1,10,0,51,OTHERS,42,0,36
7,1,1,10,0,30,56,16,0,36
7,1,1,0,0,23,OTHERS,20,0,36
7,1,1,0,0,34,118,23,0,36
7,1,1,0,0,2,57,66,0,36
7,1,1,0,0,19,4,20,0,36
7,1,1,0,0,70,118,20,0,36
7,1,1,0,0,10,OTHERS,92,0,36
7,1,1,0,0,15,OTHERS,63,0,36
7,1,1,0,0,6,118,20,0,42
7,1,1,0,0,14,118,20,0,36
8,0,1,25,0,23,56,78,31.2,36
8,0,1,25,0,58,56,31,12.4,36
8,0,1,25,0,23,56,78,31.2,36
10,1,1,15,0,16,57,83,31.54,48
13,0,1,22,0,35,118,5.92,1.66,48
13,0,1,22,0,113,118,5.08,1.43,48
13,0,1,22,0,7,118,0.58,0.16,48
9,0,1,8,0,37,102,22,7.7,45
9,0,1,8,0,14,57,18,6.3,25
9,0,1,8,0,7,OTHERS,22,7.7,36
9,0,1,8,0,70,26,40,14,54
9,0,1,8,0,22,57,37,12.95,32
9,0,1,8,0,7,129,18,6.3,36
9,0,1,8,0,14,57,22,7.7,44
9,0,1,8,0,5,129,22,7.7,46
9,0,1,25,0,30,140,27,42.35,40
9,0,1,25,0,18,4,58,20.3,35
9,0,1,25,0,34,26,92,32.2,32
2,0,1,9,0,16,118,27,6.75,34
2,0,1,9,0,19,118,0,12.94,40
2,0,1,9,0,13,118,44.25,11.06,40
2,0,1,17,0,6,118,36.75,9.19,33
2,0,1,17,0,21,118,62.25,15.56,34
2,0,1,17,0,10,118,37.5,9.38,25
2,0,1,17,0,6,118,27.75,6.94,36
6,1,1,16,0,4,4,39.6,23.76,29
6,1,1,16,0,6,79,29.7,17.82,31
6,1,1,16,0,10,140,69.3,41.58,54
6,1,1,16,0,15,140,27,89.1,44
6,1,1,16,0,4,79,19.8,11.88,48
6,1,1,16,0,68,4,49.5,29.7,38
6,1,1,16,0,29,OTHERS,29.7,17.82,24
6,1,1,16,0,22,OTHERS,39.6,23.76,36
6,1,1,16,0,1,79,9.9,5.94,37
6,1,1,16,0,22,4,27,65.34,41
6,1,1,16,0,4,79,29.7,17.82,44
6,1,1,16,0,22,OTHERS,59.4,35.64,40
6,1,1,16,0,22,OTHERS,39.6,23.76,31
6,1,1,16,0,21,OTHERS,79.2,47.52,41
6,1,1,16,0,112,4,27,65.34,41
6,1,1,16,0,7,OTHERS,0,41.58,31
6,1,1,16,0,7,79,29.7,17.82,36
6,1,1,16,0,26,OTHERS,19.8,11.88,28
6,1,1,16,0,99,OTHERS,27,112.86,36
6,1,1,16,0,13,OTHERS,27,59.4,36
6,1,1,16,0,2,118,9.9,5.94,31
6,1,1,16,0,23,118,49.5,29.7,48
6,1,1,16,0,66,4,69.3,41.58,31
6,1,1,16,0,117,4,89.1,53.46,37
7,1,1,1,0,56,OTHERS,67,0,36
7,1,1,1,0,27,26,46,0,43
7,1,1,1,0,5,79,20,0,36
7,1,1,1,0,114,26,44,0,36
7,1,1,1,0,2,79,21,0,36
7,1,1,1,0,4,102,27,0,42
7,1,1,1,0,34,118,41,0,26
7,1,1,1,0,34,118,33,0,36
7,1,1,1,0,22,79,20,0,36
